,ind,text,hatebert_prob,roberta_prob,hatebert_pred,roberta_pred,token_len,char_len,label,id
4654,5738,@USER @USER @USER @USER @USER @USER @USER Gun control is racist. URL,0.8764758704129971,0.638440881265325,1,1,20,68,1,33745
4655,5740,@USER @USER POS still at it URL,0.09409338864097687,0.03557789024759381,0,0,9,31,0,17326
4656,5743,@USER @USER ‘Fake News’ is term used RATHER than the word DECEPTION!  #MAGA #WalkAway #RedTsunami,0.13933781330430023,0.8814619318698963,0,1,23,97,0,64878
4657,5745,"@USER @USER @USER @USER Kate, gun safety"" is just a code word for gun control. There isn't anything ""safe"" about gun control. It just limits law abiding citizens. Law breakers ignore ALL laws. Wake up! You folks in MN need to get off the liberal wagon. Vote for Patriots Only ... Vote Red! ✝🗽🚂⚓🇺🇸""",0.23563565085963406,0.18862271156030974,0,0,71,297,1,37835
4658,5749,"@USER @USER Aha yes, I see that. The individual sense of needing to belong to a winning team"" because of the constant conditioning of self-devaluation. I see a strong sense of this on the Q side but on the left/hillary/antifa side as well regardless if they think they're winning or not.""",0.1407491071621504,0.4627784144313533,0,0,60,288,0,88539
4659,5751,@USER A bunch of overpaid liberals whining about how horrible everything is. They should get together with NFL players and try getting a real job. Zero interest in them giving their friends pointless awards.,0.8173558983028024,0.9178197441525262,1,1,38,207,1,99060
4660,5755,- Gold Coins: she’s cute. “diamond blue palm trees” the visionary she is. probably fave production so far. a fave. gold coins everywheh.,0.0728342991662212,0.08210662704685086,0,0,33,136,0,16608
4661,5769,@USER can you pls get rid of holly he is so uneducated of sports. Wheb you have sportscasters who have been throgh the sport and are professional in their presentation he looks like a joke,0.7930258181833408,0.2535374348637285,1,0,37,188,1,65469
4662,5781,@USER @USER He ran and hid after posting an ad about illegal border crossers. As soon as CBC started their shouting racist. It’s not racist and instead of standing up for what he believes he bailed. The conservatives shouldn’t have picked him,0.5374359146498894,0.5541990502205387,1,1,51,242,1,96559
4663,5783,@USER @USER Oh they’re real..THIS IS WHAT ANTIFA LOOKS LIKE ON TWITTER 😂😂,0.4259186001697075,0.04369106064046813,0,0,19,73,0,49700
4664,5785,@USER well...? URL,0.06966822910745153,0.03782128658136544,0,0,6,18,0,23784
4665,5794,@USER many thanks to Karel in banquet services - he is treating our ONA student newsroom team sooooo well. We really appreciate the whole team!,0.03879259098578704,0.04611974954758324,0,0,28,143,0,51766
4666,5796,@USER HE is disrespecting the office. You are standing up to say that is unacceptable.,0.5396352930801624,0.7505070449232719,1,1,18,86,0,56325
4667,5799,@USER @USER Mine go drafts too. @USER stop this crap I'm gathering proof your censoring conservatives,0.9322068610768112,0.9398581735438265,1,1,21,101,1,70493
4668,5802,@USER @USER Not surprising at all.   The Trudeau “Liberals” have been using it to emotionally manipulate and divide Canadians since the beginning.,0.48935097582956044,0.3222593136072365,0,0,28,146,0,12962
4669,5804,@USER @USER @USER Omg what country were you in?? It wasn’t America. But again you liberals will believe ANYTHING,0.15746047591961382,0.08779819405215365,0,0,27,112,1,55816
4670,5805,@USER @USER @USER ... those are conservative values? Last time I checked those were more descriptive of liberals than conservatives,0.1570075560868728,0.039825134456820815,0,0,24,131,0,21072
4671,5806,@USER we’re defo living in the last days,0.07463503889650004,0.11935680703029165,0,0,11,40,1,91603
4672,5811,@USER @USER @USER @USER @USER You are a good dancer and talented in drawings. My fingers are like that when I vote for CNCO 😂  #PremiosHeat2018 @USER  #LatinGRAMMYCNCO  #CNCOnEllen  @USER #CNCO #TheLatinArtist #PCAs #followERickOnIG,0.15310545910810566,0.06069620324500358,0,0,49,232,0,81846
4673,5813,@USER @USER SERVES THE BASTARDS RIGHT!,0.16865146940839235,0.615665707479458,0,1,9,38,1,74762
4674,5814,@USER When they’re reviewing plays he is insufferable,0.8300437698548125,0.8451133686463354,1,1,11,53,0,29658
4675,5817,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Because of Antifa. 🤷‍♀️,0.12934773291973828,0.15482272768854147,0,0,105,323,0,47969
4676,5818,@USER Wtf have I missed here. My account was hacked and just got it back up and running. Somebody care to explain what’s going on here.  Am I right in saying that the guy who has been playing live saying he is Dash Berlin aka Jeff ??? So what’s happened ???,0.20024470996061125,0.08071904955244165,0,0,63,257,1,75669
4677,5824,@USER @USER @USER The Distance Home for right now but we will be sending you a Doll Factory proof very soon and you are going to love it Fiona!!,0.05899302973563795,0.0851751082395043,0,0,34,144,0,92100
4678,5826,@USER NANSBABH BITCH STFU,0.2577650765260407,0.9480584384987739,0,1,5,25,1,38450
4679,5846,@USER THIS IS A NO BRAINER.  IF SHE STANDS FOR WHAT SHE SAYS SHE DOES SHE HAS TO VOTE AGAINST HIM   IF SHE IS LYING SHE DESERVES TO BE HUMILIATED AND DEFEATED.  WE WILL SEE IF SHE PLAYED THE PRO CHOICE CAED TO GET ELECTED OR IF SHE IS JUST ANOTHER GOPER KOCHSUCKER,0.31410314083635843,0.6582802168478915,0,1,56,264,1,43105
4680,5847,@USER This information is out there and should be fully investigated and considered before he gets a life time High Court appointment.   Conservatives refused to even give Obama’s person a hearing so please stop acting like they play above board while everyone else goes low.,0.23475733573117158,0.09799297087684886,0,0,50,275,1,24288
4681,5849,@USER @USER Long time prisoners will also have a hard time while he is there.,0.2740112739754526,0.1152617777469884,0,0,18,77,0,68792
4682,2,@USER And I have concerns with”Democrats”,0.17532617565520292,0.03871982896304556,0,0,10,41,0,44676
4683,6,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Fluffy was found 🐈❤️💙🐾‼️,0.13117322376181564,0.02291169198671015,0,0,26,90,0,15657
4684,7,@USER @USER LMAOOO fucking love you see you hotties soon xox,0.8177928508155291,0.8762113062841355,1,1,13,60,1,37753
4685,10,@USER He should be removed with the rest of the islamic invaders.,0.22845759601870558,0.7464625651362716,0,1,14,65,1,55028
4686,11,"@USER Rosie hugs him tight Hello Angy."" She smiled happy ""Im so happy that she is back and I bet you Levi will be here in a few seconds."" Levi walks in and gasps ""ROSIE!"" Levi ran over making Jack smile""",0.07198162701237076,0.033211172570690284,0,0,51,203,0,87412
4687,16,@USER I just know my family lives out west. Hard core conservatives. They love Bernier. All their friends love him. That is going to split the party. Alberta is huge PC block. Not my politics but you can’t choose family. 🙄,0.16351221527806342,0.08601588131710575,0,0,51,222,0,66467
4688,17,@USER Eric who? Never heard of him. Must work for CNN,0.07531230632362355,0.03868349708640771,0,0,14,53,0,63995
4689,19,@USER @USER @USER @USER Hes comin for ur woolly bitches,0.9178933729531492,0.8687711183597756,1,1,14,55,1,75391
4690,20,@USER @USER Quick Preview Summary:  Blame Democrats Blame Obama Blame gun control Blame blacks (passively) Blame Democrats,0.3784303763083063,0.12901815872338254,0,0,22,122,1,89422
4691,29,@USER @USER Sir now to Russia....Putin is broke and a little bit crazy...The paltry 1.7 Trillion GDP might cause desperate actions from his dying regime. Denuclearization in exchange for oil patch tech. Thats all they have.. Sir..MAGA,0.6542599104994056,0.7498206999089311,1,1,48,234,1,61302
4692,31,@USER 🤦🏾‍♀️ she’s dead ass serious too. Smdh,0.9066531214804244,0.8717480663445621,1,1,12,44,0,92488
4693,41,@USER @USER Gail has dropped far if she is going after actors like Rob to deal with the frustration of being a has-been...,0.2898237427324864,0.14767805970416117,0,0,26,122,1,73170
4694,47,@USER @USER @USER Do it with quran and then we will see how much atheist and brave she is... hindus figured it out that this type of attention grabbing big boss wanna be people are not worth it...  Go live in your 2 minutes Prime Time covered life ... Lord krishna and his followers don't care,0.8294920001731195,0.4642715083299742,1,0,63,293,1,63699
4695,52,"@USER @USER Well, see, if I start talking at Dana about sensible gun control laws and she ignores me (or calls me a tragedy dry-humping whore"" as she did @USER then we aren't having a conversation. I'm just talking into the void.""",0.8040984342771997,0.8032509751886705,1,1,54,230,1,10987
4696,59,@USER @USER @USER @USER He is an awesome dog. Almost worth the trip,0.055310652215996084,0.03381211763015679,0,0,18,67,0,44275
4697,61,"@USER Anyway she is a man and a mother"" it's about time she gave it to an actual female. Congratulations to Naomi! She has class &amp; skills!""",0.0895341775000621,0.05394897501423917,0,0,36,143,0,71464
4698,65,"@USER You act like that won't be fun for both of us.""  She contemplates getting down, he's been gone for a few minutes and she's just standing on a chair like a weirdo.   Just as she is about to get down she sees him walk through the door.   ""Technically I only thought about it.""""",0.8664153329888334,0.7180015822237119,1,1,67,281,0,70721
4699,71,&gt;Literally runs through the wall. There was now a hole.  Master! You are okay? URL,0.4635656696363253,0.2160942368598407,0,0,22,85,0,16936
4700,73,@USER @USER @USER Wasn't the organizer of the rally that killed someone it was someone that showed up just like the people that show up to antifa and black lives matter rallies cause violence and rioting everywhere they go,0.6355511973839227,0.4574548139425451,1,0,43,222,0,33811
4701,77,@USER @USER @USER you are very creative :),0.06947858191180788,0.024122423230163895,0,0,12,42,0,73969
4702,79,@USER Lmao good one ! Now listen up Sparky your wife is a disease she is a bought and paid for evil  soulless  propaganda arm for child murderers and Russian agents. So stick with your cutsie  tweets but I'd prepare for a long prison sentence if i were you.,0.9172285465702997,0.8583034040461658,1,1,53,257,1,59585
4703,80,*goes to song suffragettes*  Waitress: “there’s a $15 minimum food and drinks charge” Me to waitress : “who do you think you are?”,0.1499043354766407,0.07470251286665344,0,0,34,130,0,60672
4704,81,@USER Bullshit! My daughters and I watched the tennis match and sarrena got what she deserved. We are big Williams  fans. No one is above the game.,0.14241070252872232,0.8831352356382555,0,1,32,147,1,43876
4705,82,@USER BE GONE THOT (no offence intended she is probably a very nice lady🙂),0.05296077022993797,0.09855547593821552,0,0,17,74,0,79562
4706,87,@USER @USER trump may not be the one who started this mess but he can stop it. If he doesn't he is part of the problem.,0.7489495252376657,0.5422156917588902,1,1,31,119,1,95600
4707,93,@USER what the fuck do you gain from posting on your private instead of your public,0.8922812587122851,0.8954312726147836,1,1,17,83,0,38109
4708,94,"Kavanaugh Accuser Christine Blasey Ford May Testify Before Senate Judiciary Committee""  URL #TCOT #MAGA #RedNationRising""",0.22286923224602537,0.06973155118880962,0,0,20,121,0,32147
4709,95,Bias Blockers: The New Glasses Made for #MAGA Racists and Homophobes — WATCH URL URL,0.19759924906186827,0.8551267677954197,0,1,17,84,1,51015
4710,106,Americans are smarter than you think.  #MAGA  #VoteRed2018 #RedWaveRising2018 #SaveOurCountry #VoteDemsOut URL,0.5024719036890397,0.07011260292966169,1,0,18,110,0,74843
4711,107,@USER Breitbart must be hacked! Your headline says it all.,0.30284835534029464,0.2904271195168024,0,0,13,58,1,68660
4712,116,@USER Bring out his Antifa criminal son to campaign for him,0.7792378533969082,0.8649391329139282,1,1,12,59,0,39051
4713,124,@USER Lol. My 6 year old is home today ad well and was in tears as she is receiving her star of the week Award and will miss out.,0.07329727648874514,0.03471688369991121,0,0,32,129,0,11903
4714,128,"@USER Ya  Obama on trade  2-YEARS AGO:  Trump is just NOT TELLING THE TRUTH""  ""How STUPID could our leaders be"" Trump  God bless Trump! #MAGA #KAG .. (Full Link+Trump's ANSWER URL",0.16165082347948384,0.2800253360427654,0,0,41,179,1,46159
4715,134,Ain’t missing shit 🤫🤑,0.8909601157839813,0.9014011355313043,1,1,6,21,1,97762
4716,138,"@USER @USER 1 of 2) Support Chief's comments. I'd recommend reading excellent true crime book, In Plain Sight:The Kaufman County Prosecutor Murders"" - by Kathryn Casey. Victims were all armed (DA, very heavily) and prepared to ""protect themselves."" Not about gun control, but...""",0.38562768582281387,0.40393418775754264,0,0,63,279,0,74427
4717,139,"@USER primary argument against #Kavanaugh is that he is too Constitutional""  The democrats started a civil war during Clinton  They heightened their propaganda during Obama  They are scared animals backed into a corner  Antifa, BLM &amp; MS13 are their Sturmabteilung""",0.7223801572379996,0.6789658738724604,1,1,47,268,1,18220
4718,155,"#conservatives everywhere in my small red town, kids need to be spanked and put #God first. They need to know consequences!"". Also them, ""#BrettKavanuagh shouldn't be held responsible for something he did at 17!! #Hypocrites @USER how do sleep at night?""",0.38019786013164514,0.7552310425707205,0,1,58,254,1,41272
4719,157,@USER @USER I hear he is having an MEI on his knee due to the pressure exerted.  Lol,0.1926152773435272,0.06866228586049841,0,0,21,84,0,11725
4720,158,@USER Another overdose nigga:(,0.9140608622108544,0.8991213772699436,1,1,7,30,1,29297
4721,163,@USER Get that boy a pie! Stat!,0.6324743791501013,0.523595437121655,1,1,10,31,0,68143
4722,171,@USER @USER @USER He is an incredible leader and a true hero. Thank you Chef. @USER,0.05639203771103451,0.02806073976570819,0,0,22,83,0,75221
4723,176,@USER she is and tea is she used to be in the program oop,0.0865162291056864,0.02522682537928792,0,0,15,57,0,43956
4724,177,@USER u never talk to me shut up[,0.7889899226634208,0.19155442230327216,1,0,10,33,1,37239
4725,180,@USER Agreed. Bring your dollar bills!,0.1770981534389491,0.04204837408039638,0,0,9,38,0,68365
4726,186,@USER You go girl! God bless you and all the survivors and for getting young people out there to vote for common sense gun control,0.21268137204624848,0.1304514937608015,0,0,27,130,0,37610
4727,188,@USER @USER Y’all are the best,0.04352813971643532,0.03474962476718408,0,0,10,30,0,66524
4728,189,"1) This argument that 'boyhood' does not deserve scrutiny only seems to apply to white boys &amp; men of high socioeconomic status. Kavanaugh should be judged for who he is today, influential political voices, mostly conservatives, argue, not what he supposedly did in high school.""""",0.22185604519014182,0.23603163350583126,0,0,57,283,0,63308
4729,194,@USER Interesting that the GOP and even liberals are placing the burden on the accuser. This isn't a trial but an examination of whether Judge Kavanaugh reaches a high enough standard to shape U.S. law for several decades. The burden is on him.,0.2889953124308169,0.14872593135119094,0,0,48,244,0,90778
4730,198,@USER @USER Bitch shut up....cyberpunk was announced way back in 2012 and just now getting revealed #....get your facts straight,0.7213262532100982,0.08663206756426439,1,0,26,128,1,41706
4731,218,(you are probably wondering why we was frontin about them. I forgot to add that my father told us that their grandparents were coming over to check on us. AND they never did for the whole day but they decided to do it now. So we forgot) We ran as fast as we could to the house 😂 URL,0.22274240359731762,0.05414869181885869,0,0,64,282,0,14666
4732,220,@USER @USER Yes “If only Antifa would leave the poor Nazis alone” is a statement for the ages...😬,0.2859697969422562,0.540371554643118,0,1,24,97,0,88014
4733,227,@USER Nonsense people want stricter gun control laws.. Your response is buy more guns. How is that rational debate?,0.5077508439056161,0.37564920471348084,1,0,23,115,0,41215
4734,236,@USER Lol it's funny because it's like gun control....it doesn't work,0.49713137913132505,0.12469185363936716,0,0,17,69,0,80823
4735,237,@USER Another child killed by a gun . 💔😢🙏  How can ANYONE not agree that stricter gun control laws are needed in FL? #NotOneMore #GunControlNow,0.527803321095774,0.4197148443326571,1,0,29,143,0,27316
4736,239,@USER @USER He is pitiful!  Reason economy is soaring is that he is out of office and President Trump is get rid of his pen and phone regulations!  His legacy is being shattered and he knows it.  His speeches are only about him.  Democrats have no message 😎 vote Republican in November!🇺🇸,0.8237541440584596,0.5019225979462468,1,1,60,288,0,70286
4737,242,@USER @USER We all know this is another Liberals Corruption!!,0.13534632496190474,0.6773139597802099,0,1,14,61,1,20123
4738,253,@USER He is useless.   I hope he has plenty paper towels. Why can't he act like a grown up???,0.901487895585747,0.8494723686970466,1,1,26,93,1,34316
4739,255,@USER He should not have a job after this. But I guess he is the “lap” dog of some bigwig in broadcasting.,0.6076049630683891,0.11422023834415349,1,0,27,106,1,10142
4740,257,@USER That's because there are very few conservatives in Congress. They only run as conservatives. They govern as liberals.,0.30634543747400356,0.06187598572364272,0,0,24,123,0,18677
4741,259,"@USER Another Dem-run sanctuary city"" with strict gun control laws . . . the ultimate fail.""",0.4140989658425312,0.4335167471041672,0,0,20,92,0,38875
4742,270,@USER Hmm! Maybe we now know why they see such a need for gun control - restraint of _their own_ overly violent tendencies. 😉,0.6315801024516813,0.6735138636573648,1,1,27,125,0,36324
4743,271,1st thing Liberals and Conservatives want to pass is the TPP trade deal URL via @USER #cdnpoli #tpp #nafta,0.170438950867929,0.03507867664288415,0,0,23,106,0,83242
4744,273,@USER I was more sad about how many liberals seem to love firing shots at allies. I saw it in 2016 with Bernie Sanders supporters calling me an Uncle Tom for supporting Hillary.  I made the same argument then and now. No shade and hopefully you don't block me. I respect your opinion,0.45453268843953953,0.28507331753216064,0,0,59,283,1,71819
4745,287,@USER Did the view just exposed crooked Hillary through Omarosa? 😂😂🤣🤣,0.1883239789098031,0.5934325770869223,0,1,13,69,0,38990
4746,288,@USER What does she think she has done to Kavanaugh family? You can’t throw crap out there and not back it up. Nothing but a stall tactic. Liberals would fight anyone being appointed,0.8888070590368239,0.8772140667972174,1,1,39,182,0,27099
4747,289,@USER @USER This fluffy bastard. URL,0.8985441709460039,0.8869600447832167,1,1,9,36,1,82745
4748,291,@USER @USER @USER There’s actually republican cities that have higher crime rate than Chicago URL,0.3122782413244706,0.2461254210421563,0,0,20,97,0,70752
4749,293,@USER Liberals are claustrophobic? 😬,0.5080559434278373,0.6022516726822159,1,1,7,36,1,74924
4750,296,@USER Trudeau and Liberals are incompetent to handle it.,0.917450697735972,0.854156228644121,1,1,11,56,1,69417
4751,297,@USER @USER @USER @USER Red roses swarm.   Conservatives pounce.   We need our own verb.,0.21247703943311497,0.03832197352054553,0,0,21,88,1,49887
4752,314,@USER I love you bitchhh I aint never gonna stop loving you.... bitchhhhhh,0.9122799870400568,0.8979640367671269,1,1,16,74,1,82925
4753,315,Baaaaa baaaaa...that's the American sheeple who prove Roger Goodell right: The #NFL CAN do whatever it wants and you'll take it because you'll NEVER give up the NFL. Baaaaa baaaaa.  URL @USER #QAnon #MAGA #WWG1WGA #FreeAlexJones,0.8878868751818773,0.35895675002738103,1,0,50,228,1,34584
4754,316,"President Trump's economy is the rising tide that is lifting all boats. This is especially true for Hispanics who were among the biggest victims of the low-growth, high-regulation economy under Obama""  Hispanics flourishing in Trump economy URL #VoteRed #MAGA""",0.29219119859785053,0.08351589028919662,0,0,46,260,0,14201
4755,320,@USER God is so good!,0.06371499425196535,0.0308797203560181,0,0,7,21,0,81417
4756,321,@USER @USER @USER Unless he is resigning!,0.09203286011100993,0.03853849651694188,0,0,11,41,0,95446
4757,329,9/11 and the War on Terror: Israel's History of False Flag Operations against the U.S.A.     #FalseFlags and #Propaganda are the Zionists weapon of choice. Highly effective @ getting public to back their agenda’s. #Palestine #NWO #ChosenPeople  URL,0.44803379318891906,0.3111651526845298,0,0,48,248,0,31898
4758,339,"Nearly Half a Trillion Dollars Already Repatriated; More Coming""  URL #TCOT #MAGA #RedNationRising""",0.21502089755574375,0.049497053232803276,0,0,19,99,0,44162
4759,340,:(( I want him to rest 4ever :((( He is such a sleepy baby :((( URL,0.2269977599855578,0.02808738616020108,0,0,24,67,0,99651
4760,341,@USER @USER @USER @USER @USER @USER Fuck if I fry with no money imagine if there was,0.13449147546352752,0.8703219763401763,0,1,23,84,1,48988
4761,342,@USER @USER Trump is maga,0.17391866802366993,0.555514353508533,0,1,7,25,1,73571
4762,343,#TheresaMay videos in an effing scarf causing vomiting to anyone with a brain ..  Is likely because all the #whiteprivilege people she's made #homeless been replaced with #Muslims who will vote #Corbyn  #MAGA #MBGA #MCGA #MEGA #Conservatives #Patriots,0.5443018535026977,0.8672607639619987,1,1,50,251,0,24944
4763,345,@USER @USER So you are going to deflect away from nearly 3000 dead due the the lack of post hurricane support from the Trump administration by using the deportation of a single 92 year old man? You sir are the offensive one.,0.2776688071060847,0.6134102531835981,0,1,46,224,1,82223
4764,347,@USER had more substantial rape charges against him that were never investigated. #AnitaHill saying Judge Kavanaugh has burden — turning US Law of innocent until proven guilty on its head. #Conservatives and @USER must put an end to this side show now. @USER has come unglued,0.4031408817064584,0.39376377309068805,0,0,54,275,0,20868
4765,355,@USER @USER Love you Norm!,0.14241070252872232,0.02808738616020108,0,0,8,26,0,85171
4766,368,@USER @USER @USER @USER Im going to tell you one more time to fuck off before I block and report your ass. Whos your current president?,0.9060729634534851,0.8886622074169606,1,1,32,135,1,71100
4767,371,"@USER 1st Pic: OH MY GOD THE BATMAN V SUPERMAN TRAILER IS AWESOME"" 2nd Pic: ""OH MY GOD BVS IS AWESOME 3rd Pic: ""oh, you dont like BvS and call it a shit movie?? well bitch"" 4th Pic: ""oh, Zack was fired, Henry left and Ben is leaving""""",0.9151287751661779,0.8756275521468687,1,1,65,234,1,43068
4768,373,@USER Didn’t she also say “ Trump will never be president take it to the bank”,0.23603163350583126,0.0729002734246221,0,0,20,78,0,18540
4769,374,@USER And has NOTHING to do with math!,0.25266054152166806,0.054349105492502936,0,0,10,38,0,68935
4770,378,@USER @USER Whose twitter interest start with food- is he even worthy of responding; unless he is a Professor of Nutrition or Food Technology?,0.23261506945260788,0.03185885568604046,0,0,28,142,0,17860
4771,379,@USER @USER Then why the fuck did they elect him,0.8731066714994528,0.8954312726147836,1,1,12,48,1,23308
4772,381,@USER @USER @USER @USER @USER @USER I had no idea all republicans were nazi racists till Trump got elected. Imagine my surprise. i'm native american so I took it hard finding out I was a racist. Was despondent went around punching out Antifa to work through my depression.,0.8327813311689884,0.8291464220072138,1,1,59,272,1,64544
4773,389,@USER @USER You are very beautifull,0.05613277570122971,0.031350759794293935,0,0,8,35,0,19087
4774,390,@USER @USER are you talking about me? I’m more Green than MAGA.. sorry if my Twitter grammar isn’t up to par for you.. my eyes are bad.. maybe you’ll critique my latest article too please.. I don’t have well-paid editors so I’m sure I do slip  URL,0.4281437338387252,0.10645813243560162,0,0,64,247,1,31107
4775,391,@USER @USER Illinois strict ass gun control let's only the thugs and gang bangers have the guns which means a lot more violence,0.9057399952920315,0.8963421435183987,1,1,26,127,1,29351
4776,403,@USER Tbh I only started recently but the only thing I don't like about mineta is how whiny he is,0.8574103025311034,0.6694207585844201,1,1,22,97,0,68742
4777,404,@USER It isn't so much that liberals are ignorant. It's just that they know so many things that aren't so.”  ― Ronald Reagan URL,0.8996075036065069,0.45886773214784626,1,0,30,128,1,30390
4778,434,.@USER : 7 Myths of Democratic Socialism Debunked  URL  #MAGA #KAG,0.19721244062443238,0.14223189500989633,0,0,15,66,1,10734
4779,443,@USER Do you know who else is BETTER OFF under the @USER  @USER tax policies? See chart Morneau Shepell stock vs tsx over the last three years since Bill came to power. ONLY an 80% bump over 3 years.  #liberals #friendsandfamily #ethics #cdnpoli URL,0.1486641223598413,0.06675146443344468,0,0,55,249,0,73534
4780,448,#parklandkids misappropriated the phrase #neveragain in order to do exactly the opposite of what it originally stood for.  URL,0.20765623831089364,0.14015962091862777,0,0,22,126,0,68667
4781,456,@USER Anyone is a target for the Leftist Liberals. GOAL? Decent God-fearing conservatives will pass on Gov service! RESULT? The country is harmed! Congrats to Liberals - your ANTIFA anti-America blossoms!,0.28851897551818234,0.3822135003049852,0,0,38,204,1,49656
4782,462,@USER @USER Thank you @USER,0.14872593135119094,0.022499969377003777,0,0,8,27,0,91115
4783,480,@USER @USER That’s where your wrong. Only ruins conservatives. If it was a dem he would be considered for head of dnc,0.16458358853774907,0.28917092259282917,0,0,28,117,0,42953
4784,482,@USER @USER Before this scumbag considers running for president I want him to publicly swear under oath that when he was in school he never tried to cop a feel as these liberals like to show themselves as pure as the driven snow.,0.8955226768697631,0.7931860612511936,1,1,46,229,0,40600
4785,484,@USER @USER @USER @USER @USER @USER @USER @USER Antifa are here telling people to go back to sleep. Horrifying,0.29229219297552184,0.4210756326877515,0,0,28,110,0,40326
4786,493,@USER Burt Reynolds was the first so called Mega Star.,0.18974619783936827,0.07043161579902456,0,0,12,54,0,55841
4787,502,@USER CA has always been blue and so have I. You don't seem to be doing very much except helping yourself. Like my neighbors you are a champagne socialist.,0.11541124159447001,0.6213686084637409,0,1,34,155,1,12587
4788,504,@USER No it’s not.,0.22371607247291161,0.047074175821024064,0,0,8,18,0,62887
4789,508,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed and she is truly breathtaking and amazing woman to follow,0.05839951766814786,0.023330768808480486,0,0,37,144,0,56766
4790,511,@USER They crossed the line a long time ago. Antifa is a branch of the Socialist party.,0.16613355341680264,0.08509904500702026,0,0,20,87,0,27536
4791,514,@USER But we'll make it through this dark patch. History won't repeat itself. The evil of anti-Semitism can't count on the indifference and complicity that once killed millions. The good people of the UK and Europe will stand up for each other. You are important here. 2/2,0.5833072069294606,0.6828910325506992,1,1,56,272,0,67075
4792,516,"@USER @USER @USER Hate to say it, but you got your sides mixed up. How many people have been beaten up, killed, etc by far-right radicals"". On the other hand, Antifa, Black Lives Matter, etc?""",0.6105768320199382,0.5600496412563316,1,1,49,192,0,36207
4793,519,@USER You rock Laura.  We need the Rinos exposed.  They are hiding behind Republican status.  We need new blood in November.  It has to continue to 2020.  MAGA  Our forefathers would want us to save our Country.,0.2934044820389496,0.19329961456435382,0,0,44,211,0,36761
4794,526,#RoseanneBarr never hid her #Racism inexcusable but we know #Liberals sunk her because of #MuslimBrotherhood comment #Priorities #BlackLivesMatter we must #Unite to end #Racism. #RoseanneBarr has been an open #Racist for decades. 100 inexcusable. #PCLiberals #WakeUP end #Racism URL,0.2500877147716051,0.7970043815079793,0,1,55,282,1,71552
4795,532,Adam Schiff saying he is FOR releasing FISA info URL Just another in a long list of bureaucratic hacks that need to be purged from DC! @USER please keep doing what your doing to expose these frauds and hypocrites!! #MAGA #KAG2020  #QAnon  #WINNING #WWG1WGA URL,0.9177460552422909,0.8129415809254221,1,1,54,260,1,56694
4796,533,@USER man that sucks unreal,0.9109423185383589,0.8954312726147836,1,1,6,27,1,49499
4797,540,@USER @USER @USER I’ll accept your framing if you accept that it’s perfectly legit for me to say Vox contributes meaningfully to Antifa violence and the internment of Uighur Muslims in China. Call it a deal,0.4139360827172092,0.6184060241722542,0,1,44,206,0,23544
4798,545,@USER Yep! She texted me to call her and when i did she told me i was fired like wtf,0.8035594619990447,0.37414733224937,1,0,22,84,0,31456
4799,551,@USER @USER @USER Mom says finish up those Antifa posters and get upstairs. Dinner's ready.,0.19329961456435382,0.03358950565010397,0,0,21,91,0,15145
4800,553,@USER Lucky bitch! 😂💀,0.9205043007398609,0.8846884196850123,1,1,6,21,1,12812
4801,556,This #MEME got me 😂🇺🇸😎 Driving Mrs. Feinstein #Chinese #chinesespy #California #WeThePeople #DrainTheSwamp #Justice #ClintonEmails #MAGA #WWG1WGA @USER #CaliforniaWildfires #RedPill #FactsMatter #FactsOnly #MakeCaliforniaGreatAgain #kag #DNC #LiberalLogic #Truth #MSM #facts URL,0.21206880435710534,0.13840355372037758,0,0,52,278,0,90595
4802,557,"@USER She is"" watches her move around so little to""",0.15674922105873,0.024586497825803324,0,0,13,51,0,39007
4803,558,@USER @USER Such supposedly smart people didn't think for one moment that in the audience there are people who voted Trump and are scared shitless hearing the top brass speak that way.,0.8051730214343621,0.8474003555345037,1,1,36,184,0,87052
4804,559,@USER It is 😭 you get to see a good game and niggas working 🤷🏻‍♀️,0.8881296719225887,0.6985351410129517,1,1,16,65,1,26203
4805,561,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I'm not sure if he is really on a low carb diet. Most hospitals don't carry low carb muffins LOL.,0.1433075534899914,0.042364192300508696,0,0,100,325,0,88101
4806,568,@USER ANTIFA seems to taking a vacation too. But watch out after the election. I’d like to think they’ve all gone back to school.,0.15034041897610442,0.03642515264062561,0,0,32,129,0,51384
4807,570,@USER Battle of the hags!,0.7071014107194923,0.855005744409101,1,1,7,25,0,93880
